id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,dataset_type
81102,Male,70,1,46.0,0,> 2 Years,Yes,31061.0,26.0,289,0.0,train
172091,Male,21,1,52.0,0,< 1 Year,Yes,2630.0,160.0,159,1.0,train
244000,Female,43,1,28.0,0,1-2 Year,Yes,36482.0,124.0,185,0.0,train
17384,Female,27,1,50.0,1,< 1 Year,No,41004.0,152.0,105,0.0,train
65634,Male,41,1,28.0,0,> 2 Years,Yes,37578.0,26.0,197,1.0,train
141918,Female,40,1,28.0,0,1-2 Year,Yes,47296.0,44.0,104,0.0,train
24579,Male,23,1,50.0,0,< 1 Year,Yes,37072.0,152.0,55,1.0,train
189609,Female,58,1,20.0,1,1-2 Year,No,2630.0,133.0,162,0.0,train
303641,Female,25,1,35.0,1,< 1 Year,No,36278.0,152.0,181,0.0,train
55432,Female,22,1,8.0,0,< 1 Year,No,31720.0,160.0,140,0.0,train
129291,Female,27,1,28.0,0,1-2 Year,Yes,31239.0,156.0,256,0.0,train
113801,Male,44,1,40.0,0,1-2 Year,Yes,30312.0,26.0,18,1.0,train
168634,Male,46,1,28.0,0,1-2 Year,Yes,28418.0,124.0,131,0.0,train
335730,Female,34,1,29.0,1,1-2 Year,No,18203.0,152.0,36,0.0,train
353929,Male,44,1,28.0,0,1-2 Year,Yes,24989.0,124.0,158,1.0,train
105562,Female,23,1,47.0,0,< 1 Year,No,30351.0,152.0,52,0.0,train
239453,Male,49,1,11.0,0,< 1 Year,Yes,27366.0,26.0,94,1.0,train
36148,Male,47,1,0.0,0,1-2 Year,Yes,2630.0,124.0,120,0.0,train
312921,Male,21,1,23.0,1,< 1 Year,No,24706.0,160.0,29,0.0,train
268540,Male,44,1,0.0,0,1-2 Year,No,2630.0,25.0,74,0.0,train
132855,Male,27,1,8.0,1,< 1 Year,No,35710.0,152.0,234,0.0,train
61748,Female,59,1,15.0,0,1-2 Year,Yes,46650.0,26.0,104,1.0,train
67759,Female,70,1,28.0,0,1-2 Year,Yes,42604.0,122.0,220,0.0,train
202513,Male,40,1,0.0,0,1-2 Year,No,2630.0,26.0,212,0.0,train
230604,Male,24,1,32.0,1,< 1 Year,No,24598.0,152.0,131,0.0,train
59325,Female,39,1,28.0,0,1-2 Year,Yes,37258.0,26.0,293,0.0,train
92176,Male,21,1,8.0,0,< 1 Year,Yes,50636.0,152.0,34,0.0,train
266069,Male,29,1,15.0,1,< 1 Year,No,38463.0,152.0,151,0.0,train
253963,Male,47,1,28.0,1,1-2 Year,No,37003.0,124.0,58,0.0,train
351542,Male,27,1,24.0,1,< 1 Year,No,41014.0,152.0,127,0.0,train
29233,Male,33,1,7.0,0,< 1 Year,Yes,2630.0,158.0,170,0.0,train
42975,Female,62,1,28.0,1,1-2 Year,No,22108.0,26.0,100,0.0,train
232155,Male,24,1,41.0,1,< 1 Year,No,41469.0,152.0,208,0.0,train
231584,Female,28,1,30.0,1,< 1 Year,No,32963.0,152.0,79,0.0,train
61929,Male,24,1,8.0,1,< 1 Year,No,57452.0,152.0,121,0.0,train
176510,Male,42,1,28.0,0,1-2 Year,Yes,47599.0,125.0,169,0.0,train
116507,Female,20,1,15.0,0,< 1 Year,Yes,48631.0,160.0,275,0.0,train
98254,Female,26,1,33.0,1,< 1 Year,No,34300.0,152.0,22,0.0,train
108676,Female,24,1,8.0,0,< 1 Year,Yes,34767.0,152.0,290,0.0,train
228312,Male,22,1,41.0,1,< 1 Year,No,2630.0,152.0,40,0.0,train
286441,Female,25,1,29.0,1,< 1 Year,No,24943.0,152.0,33,0.0,train
212129,Female,51,1,3.0,1,1-2 Year,No,34865.0,124.0,259,0.0,train
295538,Female,23,1,11.0,1,< 1 Year,No,29432.0,152.0,30,0.0,train
170678,Male,60,1,39.0,0,1-2 Year,Yes,36447.0,124.0,133,0.0,train
4755,Female,28,1,28.0,1,< 1 Year,No,51498.0,152.0,266,0.0,train
246200,Male,30,1,4.0,1,< 1 Year,No,2630.0,152.0,28,0.0,train
356308,Male,28,1,8.0,1,< 1 Year,No,73285.0,152.0,104,0.0,train
116213,Male,70,1,41.0,0,1-2 Year,Yes,2630.0,157.0,30,1.0,train
62009,Female,52,1,48.0,0,1-2 Year,No,2630.0,26.0,280,0.0,train
103664,Female,21,1,3.0,1,< 1 Year,No,30594.0,160.0,73,0.0,train
40215,Male,38,1,28.0,0,1-2 Year,Yes,33372.0,124.0,84,1.0,train
198544,Male,22,1,13.0,1,< 1 Year,No,34832.0,152.0,149,0.0,train
71532,Female,24,1,8.0,1,< 1 Year,No,35570.0,160.0,87,0.0,train
158426,Female,82,1,28.0,1,1-2 Year,No,56915.0,26.0,141,0.0,train
32723,Female,50,1,29.0,0,1-2 Year,Yes,34890.0,26.0,131,0.0,train
105337,Male,23,1,36.0,0,< 1 Year,Yes,41013.0,152.0,251,0.0,train
83579,Female,51,1,28.0,1,1-2 Year,No,29404.0,26.0,271,0.0,train
164139,Female,24,1,50.0,0,< 1 Year,Yes,35755.0,152.0,299,0.0,train
181924,Female,21,1,27.0,0,< 1 Year,Yes,27682.0,152.0,147,0.0,train
133498,Female,23,1,15.0,0,< 1 Year,No,23388.0,152.0,104,0.0,train
179791,Female,21,1,13.0,1,< 1 Year,No,25394.0,160.0,239,0.0,train
307912,Female,22,1,46.0,1,< 1 Year,No,18295.0,152.0,84,0.0,train
182972,Male,23,1,33.0,1,< 1 Year,No,34920.0,152.0,268,0.0,train
114672,Female,25,1,28.0,0,< 1 Year,Yes,93950.0,154.0,131,0.0,train
199782,Male,56,1,45.0,1,1-2 Year,No,29692.0,26.0,132,0.0,train
256264,Male,64,1,28.0,1,1-2 Year,No,43658.0,124.0,17,0.0,train
327411,Male,23,1,28.0,0,< 1 Year,Yes,33067.0,26.0,159,0.0,train
139115,Female,24,1,47.0,1,< 1 Year,No,41619.0,152.0,122,0.0,train
112293,Female,29,1,15.0,1,< 1 Year,No,27258.0,152.0,145,0.0,train
153379,Female,26,1,41.0,1,< 1 Year,No,41076.0,152.0,201,0.0,train
279207,Male,40,1,3.0,0,1-2 Year,Yes,35432.0,154.0,92,0.0,train
60086,Male,43,1,8.0,0,> 2 Years,Yes,45835.0,7.0,241,0.0,train
138291,Female,37,1,3.0,1,1-2 Year,No,28288.0,152.0,268,0.0,train
272702,Female,40,1,35.0,1,1-2 Year,No,2630.0,152.0,50,0.0,train
89606,Female,54,1,48.0,1,1-2 Year,No,2630.0,26.0,119,0.0,train
339195,Female,25,1,11.0,1,< 1 Year,No,55112.0,152.0,147,0.0,train
129986,Male,25,1,50.0,1,< 1 Year,No,2630.0,152.0,297,0.0,train
201194,Male,21,1,32.0,1,< 1 Year,Yes,35387.0,160.0,209,0.0,train
163282,Female,45,1,7.0,1,1-2 Year,No,2630.0,26.0,288,0.0,train
161119,Female,26,1,32.0,1,< 1 Year,No,37543.0,152.0,114,0.0,train
259109,Female,42,1,28.0,1,1-2 Year,Yes,35793.0,122.0,161,0.0,train
353357,Male,30,1,2.0,0,1-2 Year,Yes,29732.0,124.0,185,0.0,train
195655,Female,55,1,28.0,0,< 1 Year,Yes,2630.0,124.0,71,0.0,train
94691,Male,24,1,15.0,1,< 1 Year,No,27799.0,152.0,230,0.0,train
238271,Female,49,1,28.0,1,1-2 Year,No,59875.0,124.0,101,0.0,train
172609,Male,24,1,35.0,1,< 1 Year,No,38138.0,152.0,289,0.0,train
24476,Male,26,1,50.0,1,< 1 Year,No,29475.0,152.0,19,0.0,train
166563,Female,25,1,8.0,1,< 1 Year,No,39014.0,152.0,281,0.0,train
275531,Female,53,1,50.0,0,1-2 Year,No,35785.0,26.0,71,0.0,train
25424,Female,25,1,45.0,1,< 1 Year,No,25098.0,152.0,294,0.0,train
185456,Male,64,1,15.0,1,1-2 Year,No,23402.0,124.0,19,0.0,train
310322,Male,40,1,3.0,1,1-2 Year,No,28417.0,124.0,235,0.0,train
81528,Male,24,1,30.0,0,< 1 Year,Yes,2630.0,157.0,155,0.0,train
349771,Female,26,1,18.0,1,< 1 Year,Yes,2630.0,160.0,100,0.0,train
272843,Female,42,1,28.0,0,1-2 Year,No,32553.0,122.0,141,0.0,train
93690,Female,29,1,28.0,0,1-2 Year,No,42782.0,26.0,182,0.0,train
156254,Male,52,1,8.0,1,1-2 Year,No,2630.0,152.0,246,0.0,train
7118,Male,62,1,28.0,0,1-2 Year,Yes,40450.0,124.0,269,1.0,train
189390,Female,26,1,22.0,1,< 1 Year,No,2630.0,152.0,157,0.0,train
306073,Male,48,1,46.0,0,1-2 Year,Yes,18671.0,26.0,66,1.0,train
70600,Male,51,1,21.0,1,1-2 Year,No,34835.0,124.0,126,0.0,train
239023,Male,27,1,46.0,1,< 1 Year,No,25787.0,154.0,292,0.0,train
32784,Male,43,1,28.0,1,1-2 Year,No,28677.0,124.0,40,0.0,train
164725,Female,23,1,14.0,1,< 1 Year,No,25354.0,152.0,79,0.0,train
236207,Male,30,1,21.0,0,1-2 Year,Yes,24181.0,26.0,250,0.0,train
100168,Male,40,1,28.0,0,1-2 Year,Yes,33171.0,124.0,196,0.0,train
102933,Male,49,1,28.0,0,1-2 Year,Yes,36245.0,26.0,166,1.0,train
209351,Male,25,1,28.0,0,< 1 Year,Yes,51452.0,124.0,193,1.0,train
63446,Female,51,1,28.0,0,1-2 Year,Yes,46293.0,122.0,156,1.0,train
260859,Female,70,1,47.0,0,> 2 Years,Yes,39612.0,26.0,208,1.0,train
324402,Female,60,1,28.0,1,1-2 Year,No,77170.0,52.0,58,0.0,train
12549,Male,62,1,48.0,1,1-2 Year,No,2630.0,26.0,84,0.0,train
345260,Male,28,1,11.0,1,< 1 Year,No,20954.0,152.0,278,0.0,train
331749,Male,37,1,3.0,0,1-2 Year,Yes,26334.0,124.0,189,1.0,train
68846,Female,22,1,39.0,1,< 1 Year,No,41644.0,152.0,223,0.0,train
283660,Female,27,1,15.0,0,< 1 Year,Yes,34594.0,152.0,69,0.0,train
174930,Male,34,1,30.0,0,1-2 Year,Yes,2630.0,26.0,110,0.0,train
78163,Female,26,1,18.0,1,< 1 Year,No,29047.0,152.0,243,0.0,train
18063,Female,22,1,30.0,1,< 1 Year,No,22887.0,152.0,128,0.0,train
91595,Male,22,1,8.0,0,< 1 Year,Yes,27786.0,152.0,183,0.0,train
156050,Male,46,1,28.0,0,1-2 Year,No,27007.0,60.0,164,0.0,train
211160,Male,28,1,12.0,0,< 1 Year,Yes,2630.0,152.0,248,0.0,train
208551,Male,33,1,17.0,0,< 1 Year,Yes,2630.0,124.0,120,0.0,train
182818,Male,48,1,28.0,0,> 2 Years,Yes,40597.0,26.0,227,1.0,train
327158,Female,62,1,28.0,0,1-2 Year,Yes,57667.0,122.0,153,0.0,train
327362,Female,42,1,27.0,0,1-2 Year,No,2630.0,26.0,36,0.0,train
305903,Male,49,1,36.0,0,1-2 Year,Yes,2630.0,26.0,222,0.0,train
121234,Male,22,1,11.0,1,< 1 Year,No,44908.0,152.0,61,0.0,train
178190,Female,44,1,0.0,0,1-2 Year,Yes,2630.0,26.0,35,0.0,train
35293,Female,30,1,40.0,0,< 1 Year,Yes,41774.0,152.0,118,0.0,train
337419,Male,68,1,21.0,0,1-2 Year,Yes,50960.0,26.0,232,0.0,train
187505,Male,27,1,3.0,1,< 1 Year,No,26794.0,152.0,191,0.0,train
307433,Female,62,1,28.0,0,1-2 Year,Yes,35726.0,26.0,130,0.0,train
119472,Male,38,1,46.0,0,1-2 Year,Yes,28977.0,124.0,227,1.0,train
273261,Female,22,1,37.0,1,< 1 Year,No,26352.0,152.0,139,0.0,train
183842,Female,35,1,28.0,0,1-2 Year,Yes,43967.0,55.0,63,1.0,train
240245,Male,67,1,28.0,0,1-2 Year,Yes,50447.0,26.0,214,0.0,train
165607,Male,40,1,37.0,0,1-2 Year,Yes,31168.0,26.0,44,0.0,train
311356,Male,25,1,29.0,1,< 1 Year,No,27977.0,152.0,183,0.0,train
24175,Female,68,1,41.0,0,> 2 Years,Yes,87763.0,124.0,253,0.0,train
13113,Male,38,1,28.0,0,1-2 Year,Yes,43575.0,163.0,269,0.0,train
337242,Female,26,1,41.0,1,< 1 Year,No,36411.0,152.0,99,0.0,train
60615,Male,32,1,28.0,0,< 1 Year,Yes,21900.0,124.0,259,0.0,train
313173,Female,26,1,33.0,1,< 1 Year,No,2630.0,152.0,102,0.0,train
112978,Female,31,1,14.0,1,< 1 Year,No,36007.0,152.0,172,0.0,train
2197,Female,23,1,28.0,1,< 1 Year,No,59975.0,152.0,129,0.0,train
247458,Male,21,1,2.0,0,< 1 Year,Yes,40802.0,160.0,16,0.0,train
65611,Male,29,1,6.0,1,< 1 Year,No,27795.0,152.0,244,0.0,train
207682,Male,20,1,28.0,0,1-2 Year,Yes,52525.0,124.0,217,0.0,train
104382,Male,46,1,28.0,0,1-2 Year,Yes,39389.0,26.0,32,0.0,train
135426,Male,24,1,16.0,0,< 1 Year,Yes,32964.0,26.0,110,0.0,train
354889,Female,77,1,48.0,0,1-2 Year,Yes,2630.0,3.0,82,0.0,train
57076,Male,69,1,28.0,0,1-2 Year,Yes,59820.0,26.0,252,1.0,train
163721,Male,47,1,41.0,1,1-2 Year,No,31587.0,26.0,211,0.0,train
19772,Male,48,1,10.0,0,1-2 Year,No,29109.0,26.0,201,0.0,train
206815,Male,67,1,31.0,1,1-2 Year,No,2630.0,9.0,170,0.0,train
24287,Male,23,1,34.0,0,< 1 Year,Yes,23284.0,152.0,202,1.0,train
84401,Male,69,1,28.0,0,1-2 Year,Yes,76574.0,26.0,45,1.0,train
32844,Male,65,1,28.0,0,1-2 Year,Yes,48139.0,26.0,284,0.0,train
104087,Male,28,1,37.0,0,< 1 Year,No,29209.0,151.0,87,0.0,train
44737,Male,69,1,48.0,0,1-2 Year,Yes,2630.0,122.0,71,0.0,train
81590,Male,67,1,28.0,0,> 2 Years,Yes,31056.0,124.0,98,0.0,train
43493,Male,49,1,28.0,0,1-2 Year,Yes,2630.0,26.0,217,1.0,train
8950,Male,26,1,41.0,0,< 1 Year,Yes,30208.0,160.0,231,0.0,train
190793,Female,58,1,20.0,0,1-2 Year,No,2630.0,157.0,273,0.0,train
198357,Female,21,1,8.0,1,< 1 Year,No,42493.0,160.0,64,0.0,train
196048,Male,47,1,38.0,0,1-2 Year,No,2630.0,157.0,280,0.0,train
38762,Female,44,1,30.0,1,1-2 Year,No,30292.0,140.0,152,0.0,train
337769,Female,47,1,28.0,0,> 2 Years,Yes,56101.0,124.0,179,0.0,train
48108,Female,41,1,14.0,1,1-2 Year,No,2630.0,124.0,107,0.0,train
306698,Male,37,1,35.0,0,1-2 Year,Yes,27454.0,155.0,196,0.0,train
24381,Male,36,1,28.0,0,1-2 Year,Yes,30725.0,124.0,230,0.0,train
63500,Female,38,1,1.0,0,1-2 Year,Yes,2630.0,156.0,98,1.0,train
63913,Female,24,1,8.0,1,< 1 Year,No,33049.0,152.0,36,0.0,train
203205,Male,26,1,28.0,1,1-2 Year,No,29873.0,124.0,50,0.0,train
198658,Female,27,1,33.0,1,< 1 Year,No,28240.0,152.0,293,0.0,train
76345,Male,49,1,38.0,1,1-2 Year,No,51664.0,124.0,148,0.0,train
151717,Male,44,1,48.0,0,1-2 Year,Yes,2630.0,7.0,24,0.0,train
232228,Female,49,1,28.0,0,1-2 Year,Yes,49594.0,124.0,100,0.0,train
206400,Female,27,1,9.0,1,< 1 Year,No,26025.0,152.0,242,0.0,train
218282,Male,26,1,28.0,0,< 1 Year,Yes,41809.0,26.0,298,0.0,train
69156,Female,21,1,44.0,1,< 1 Year,No,2630.0,152.0,287,0.0,train
168513,Female,45,1,28.0,0,1-2 Year,Yes,26487.0,26.0,92,0.0,train
118304,Female,53,1,28.0,0,1-2 Year,Yes,30080.0,124.0,168,1.0,train
185222,Male,22,1,11.0,1,< 1 Year,No,25387.0,152.0,252,0.0,train
183496,Female,25,1,28.0,1,< 1 Year,No,2630.0,26.0,133,0.0,train
345588,Male,42,1,28.0,1,1-2 Year,No,34635.0,26.0,90,0.0,train
199194,Male,30,1,28.0,1,< 1 Year,No,39792.0,152.0,89,0.0,train
24543,Female,56,1,28.0,0,1-2 Year,Yes,53738.0,61.0,34,0.0,train
102438,Male,35,1,8.0,1,1-2 Year,No,39925.0,19.0,200,0.0,train
91879,Female,25,1,41.0,1,< 1 Year,No,41906.0,152.0,289,0.0,train
255562,Female,27,1,28.0,1,< 1 Year,No,47756.0,152.0,161,0.0,train
163342,Female,23,1,29.0,1,< 1 Year,No,22104.0,152.0,35,0.0,train
296654,Female,21,1,41.0,0,< 1 Year,Yes,39671.0,160.0,157,0.0,train
154190,Female,24,1,18.0,1,< 1 Year,No,31002.0,152.0,206,0.0,train
77502,Male,46,1,11.0,0,> 2 Years,Yes,36274.0,124.0,225,0.0,train
214437,Male,24,1,28.0,0,< 1 Year,No,37789.0,152.0,212,0.0,train
218612,Female,25,1,14.0,1,< 1 Year,No,28015.0,152.0,73,0.0,train
37298,Male,72,1,28.0,0,1-2 Year,Yes,32202.0,3.0,261,0.0,train
92437,Female,45,1,8.0,0,1-2 Year,Yes,37469.0,26.0,282,0.0,train
319523,Male,38,1,28.0,0,1-2 Year,Yes,47667.0,154.0,289,0.0,train
284435,Male,21,1,45.0,1,< 1 Year,No,30701.0,152.0,123,0.0,train
49854,Male,58,1,3.0,0,1-2 Year,Yes,33515.0,26.0,98,0.0,train
226124,Male,51,1,26.0,0,> 2 Years,Yes,51694.0,125.0,169,0.0,train
269339,Male,40,1,8.0,0,1-2 Year,Yes,32157.0,26.0,121,0.0,train
333348,Male,57,1,8.0,0,> 2 Years,Yes,37787.0,154.0,156,0.0,train
278814,Female,34,1,30.0,1,1-2 Year,No,27616.0,152.0,184,0.0,train
351421,Male,25,1,47.0,1,< 1 Year,No,23578.0,152.0,159,0.0,train
181867,Female,29,1,9.0,1,< 1 Year,No,20992.0,152.0,100,0.0,train
252355,Female,37,1,33.0,0,1-2 Year,Yes,2630.0,160.0,124,0.0,train
67981,Male,26,1,6.0,1,< 1 Year,No,28710.0,152.0,271,0.0,train
201812,Female,42,1,28.0,0,1-2 Year,Yes,34369.0,124.0,204,0.0,train
306570,Male,44,1,18.0,0,1-2 Year,Yes,39614.0,124.0,260,0.0,train
331250,Female,71,1,29.0,0,1-2 Year,Yes,2630.0,26.0,252,1.0,train
191512,Male,30,1,28.0,1,< 1 Year,No,35490.0,152.0,286,0.0,train
114567,Female,54,1,28.0,1,1-2 Year,No,27415.0,26.0,241,0.0,train
31279,Female,21,1,13.0,1,< 1 Year,No,20131.0,160.0,275,0.0,train
349818,Male,52,1,22.0,0,1-2 Year,Yes,37410.0,8.0,192,1.0,train
30749,Male,50,1,23.0,0,1-2 Year,Yes,27773.0,124.0,282,1.0,train
223337,Female,27,1,33.0,1,< 1 Year,No,28304.0,152.0,236,0.0,train
280104,Female,46,1,28.0,1,1-2 Year,No,51244.0,13.0,85,0.0,train
274050,Male,27,1,28.0,1,< 1 Year,No,76801.0,152.0,58,0.0,train
255996,Female,72,1,1.0,0,1-2 Year,No,2630.0,124.0,114,0.0,train
316791,Female,23,1,8.0,1,< 1 Year,No,66754.0,151.0,131,0.0,train
150586,Male,30,1,21.0,1,< 1 Year,No,26181.0,152.0,272,0.0,train
109297,Female,45,1,46.0,1,1-2 Year,No,37126.0,11.0,39,0.0,train
270968,Male,74,1,28.0,1,1-2 Year,No,53964.0,26.0,57,0.0,train
292087,Female,61,1,28.0,1,1-2 Year,No,63575.0,25.0,85,0.0,train
66190,Male,29,1,28.0,0,< 1 Year,Yes,30781.0,26.0,164,0.0,train
314206,Female,63,1,43.0,1,1-2 Year,No,23802.0,152.0,170,0.0,train
306543,Male,44,1,41.0,0,1-2 Year,Yes,30296.0,26.0,212,0.0,train
69652,Male,72,1,46.0,1,1-2 Year,No,2630.0,26.0,231,0.0,train
63423,Female,71,1,46.0,0,1-2 Year,Yes,19058.0,26.0,68,0.0,train
314195,Female,21,1,15.0,1,< 1 Year,No,47023.0,152.0,231,0.0,train
292769,Male,43,1,15.0,0,> 2 Years,Yes,27727.0,154.0,201,0.0,train
199700,Male,21,1,35.0,1,< 1 Year,No,32662.0,152.0,266,0.0,train
171388,Male,30,1,50.0,0,1-2 Year,Yes,26219.0,8.0,54,0.0,train
31856,Male,55,1,28.0,0,1-2 Year,Yes,46639.0,124.0,199,0.0,train
88250,Male,55,1,28.0,0,1-2 Year,Yes,60747.0,124.0,214,1.0,train
175018,Female,29,1,28.0,1,< 1 Year,No,39525.0,152.0,241,0.0,train
63073,Female,24,1,35.0,1,< 1 Year,No,35435.0,152.0,47,0.0,train
328939,Male,69,1,3.0,0,1-2 Year,No,33222.0,116.0,278,0.0,train
242342,Female,30,1,8.0,1,< 1 Year,No,35681.0,152.0,58,0.0,train
35711,Male,45,1,28.0,0,1-2 Year,Yes,48264.0,124.0,207,0.0,train
227287,Female,40,1,8.0,0,1-2 Year,Yes,38927.0,156.0,64,0.0,train
181323,Female,25,1,41.0,1,< 1 Year,No,56077.0,152.0,69,0.0,train
232875,Male,52,1,3.0,1,1-2 Year,No,24178.0,124.0,293,0.0,train
177209,Male,34,1,28.0,1,1-2 Year,No,47861.0,124.0,70,0.0,train
320694,Male,54,1,18.0,0,1-2 Year,Yes,2630.0,124.0,249,1.0,train
260625,Female,24,1,31.0,0,< 1 Year,No,2630.0,152.0,105,1.0,train
101098,Male,59,1,46.0,0,1-2 Year,Yes,51376.0,91.0,265,0.0,train
353334,Female,23,1,11.0,1,< 1 Year,No,45676.0,152.0,79,0.0,train
133900,Male,57,1,28.0,0,1-2 Year,Yes,50405.0,26.0,83,0.0,train
326219,Male,24,1,8.0,0,< 1 Year,No,32861.0,152.0,222,0.0,train
257989,Female,41,1,39.0,1,1-2 Year,No,35605.0,152.0,258,0.0,train
106400,Male,31,1,28.0,1,< 1 Year,No,29040.0,152.0,17,0.0,train
320901,Female,27,1,28.0,1,< 1 Year,No,33061.0,152.0,276,0.0,train
318729,Male,23,1,41.0,1,< 1 Year,No,22574.0,152.0,141,0.0,train
212136,Male,38,1,28.0,0,> 2 Years,Yes,37775.0,124.0,243,0.0,train
82028,Male,44,1,11.0,0,1-2 Year,Yes,33990.0,120.0,256,0.0,train
303330,Male,73,1,8.0,1,1-2 Year,Yes,2630.0,26.0,262,0.0,train
333073,Male,66,1,8.0,0,1-2 Year,Yes,37203.0,7.0,150,0.0,train
297560,Female,26,1,50.0,1,< 1 Year,No,28374.0,152.0,92,0.0,train
105094,Female,42,1,28.0,0,1-2 Year,No,42282.0,124.0,162,0.0,train
40200,Female,24,1,11.0,1,< 1 Year,No,33457.0,152.0,97,0.0,train
250990,Male,56,1,15.0,0,1-2 Year,Yes,30728.0,124.0,183,0.0,train
264033,Male,24,1,7.0,1,< 1 Year,No,44201.0,152.0,97,0.0,train
319843,Male,28,1,35.0,1,< 1 Year,No,35923.0,152.0,223,0.0,train
174296,Female,45,1,28.0,0,1-2 Year,Yes,22974.0,26.0,242,0.0,train
83930,Female,24,1,28.0,0,< 1 Year,Yes,57863.0,124.0,290,1.0,train
217175,Male,22,1,8.0,0,< 1 Year,Yes,45317.0,152.0,135,1.0,train
198508,Female,70,1,0.0,0,1-2 Year,Yes,2630.0,124.0,241,0.0,train
152007,Male,58,1,41.0,0,1-2 Year,Yes,22342.0,124.0,140,1.0,train
207057,Male,30,1,2.0,0,< 1 Year,No,33889.0,152.0,44,0.0,train
169691,Male,50,1,28.0,0,1-2 Year,Yes,59627.0,124.0,158,0.0,train
158958,Female,22,1,41.0,1,< 1 Year,No,48265.0,152.0,38,0.0,train
61991,Male,22,1,29.0,1,< 1 Year,No,2630.0,152.0,241,0.0,train
334108,Male,23,1,22.0,1,< 1 Year,No,25327.0,152.0,16,0.0,train
13121,Female,76,1,32.0,1,1-2 Year,No,31900.0,152.0,73,0.0,train
332435,Male,41,1,45.0,0,1-2 Year,No,29531.0,152.0,128,0.0,train
47402,Male,38,1,39.0,1,1-2 Year,No,28121.0,26.0,55,0.0,train
190004,Male,65,1,50.0,1,1-2 Year,No,25242.0,25.0,90,0.0,train
212132,Female,60,1,41.0,1,1-2 Year,No,25112.0,26.0,179,0.0,train
50787,Female,22,1,10.0,1,< 1 Year,No,23448.0,152.0,186,0.0,train
140262,Male,44,1,28.0,1,1-2 Year,No,45930.0,124.0,167,0.0,train
16098,Female,24,1,46.0,1,< 1 Year,No,28300.0,152.0,34,0.0,train
346828,Male,35,1,28.0,0,1-2 Year,Yes,39820.0,124.0,123,0.0,train
256900,Female,24,1,50.0,0,< 1 Year,Yes,36764.0,152.0,113,0.0,train
334530,Male,34,1,28.0,1,< 1 Year,No,31059.0,152.0,160,0.0,train
191387,Male,67,1,31.0,1,1-2 Year,No,2630.0,26.0,279,0.0,train
323472,Female,51,1,41.0,0,1-2 Year,Yes,47896.0,26.0,258,0.0,train
353787,Male,24,1,11.0,1,< 1 Year,No,33294.0,152.0,90,0.0,train
166117,Female,34,1,8.0,0,1-2 Year,Yes,2630.0,124.0,135,1.0,train
231832,Female,25,1,8.0,1,< 1 Year,No,55015.0,152.0,249,0.0,train
3702,Female,46,1,15.0,1,1-2 Year,No,2630.0,14.0,143,0.0,train
29620,Male,47,1,41.0,0,1-2 Year,Yes,30658.0,124.0,37,0.0,train
292586,Female,29,1,28.0,1,< 1 Year,No,38757.0,152.0,163,0.0,train
47141,Female,51,1,30.0,1,1-2 Year,No,31917.0,152.0,64,0.0,train
197166,Female,27,1,35.0,1,< 1 Year,No,20921.0,152.0,283,0.0,train
312743,Male,51,1,15.0,1,1-2 Year,No,36154.0,14.0,227,0.0,train
259536,Female,64,1,28.0,1,1-2 Year,No,57275.0,124.0,21,0.0,train
332149,Male,27,1,41.0,1,< 1 Year,No,33780.0,152.0,116,0.0,train
220530,Male,54,1,28.0,1,1-2 Year,No,48046.0,124.0,70,0.0,train
36830,Female,22,1,46.0,0,< 1 Year,Yes,2630.0,152.0,22,0.0,train
63077,Female,62,1,38.0,0,1-2 Year,Yes,2630.0,156.0,180,1.0,train
125743,Male,47,1,47.0,0,1-2 Year,Yes,33774.0,124.0,56,0.0,train
353503,Male,28,1,33.0,1,< 1 Year,No,35277.0,152.0,97,0.0,train
355427,Female,26,1,11.0,0,< 1 Year,Yes,2630.0,156.0,191,1.0,train
298997,Male,27,1,46.0,1,< 1 Year,No,39801.0,152.0,183,0.0,train
345115,Male,23,1,15.0,0,< 1 Year,No,27936.0,160.0,149,0.0,train
331204,Female,28,1,30.0,1,< 1 Year,No,25028.0,152.0,280,0.0,train
130793,Male,71,1,28.0,0,> 2 Years,Yes,57471.0,122.0,261,0.0,train
173890,Male,23,1,41.0,1,< 1 Year,No,33197.0,152.0,106,0.0,train
91903,Male,28,1,50.0,1,< 1 Year,No,2630.0,152.0,158,0.0,train
167400,Female,26,1,32.0,1,< 1 Year,No,2630.0,152.0,277,0.0,train
172490,Male,31,1,28.0,1,< 1 Year,Yes,2630.0,160.0,174,0.0,train
320488,Male,56,1,28.0,0,1-2 Year,Yes,51944.0,26.0,65,1.0,train
279956,Male,49,1,41.0,0,1-2 Year,No,24767.0,26.0,106,0.0,train
283352,Female,48,1,28.0,0,1-2 Year,Yes,32477.0,124.0,245,0.0,train
212756,Male,20,1,46.0,0,< 1 Year,Yes,51195.0,160.0,76,1.0,train
337309,Female,42,1,28.0,1,1-2 Year,Yes,39297.0,124.0,99,0.0,train
202095,Male,60,1,28.0,1,1-2 Year,No,63452.0,124.0,120,0.0,train
84057,Male,26,1,28.0,0,< 1 Year,Yes,2630.0,152.0,144,0.0,train
278742,Male,34,1,46.0,1,1-2 Year,No,2630.0,156.0,187,0.0,train
